G,10,18723,40834,116.8551,-1.2655
G,10,18724,40076,116.8213,-1.2365
G,10,18723,40064,116.8515,-1.2722
G,10,18728,40542,116.8163,-1.2144
G,10,18728,45212,116.8581,-1.2081
G,10,18728,41372,116.8654,-1.2081
G,10,18730,41925,116.8628,-1.2452
G,10,18728,42264,116.821,-1.2357
G,10,18728,40545,116.8225,-1.2041
G,10,18730,40286,116.8709,-1.2401
G,10,18728,40164,116.8371,-1.2226
G,10,18728,41373,116.859,-1.2136
G,10,18728,49215,116.8617,-1.2233
G,10,18728,41401,116.8577,-1.2008
G,10,18728,41775,116.8421,-1.2089
G,10,18730,40224,116.8558,-1.2389
G,10,18730,40284,116.8726,-1.2417
G,10,18730,41184,116.8594,-1.2448
G,10,18730,41944,116.8739,-1.2377
L,9,2002,52494879,101.3731,0.471
L,10,2001,38149151,107.6208,-6.9154
L,10,2001,38149141,107.6245,-6.917
L,10,2001,38144799,107.6161,-6.9219
L,10,2008,38362389,107.5092,-6.8672
L,10,2013,38156556,107.587,-6.8932
L,10,2001,38149653,107.6297,-6.9232
L,10,2005,38144544,107.5997,-6.8831
L,10,2013,39208223,107.5694,-6.8887
L,10,2001,38144789,107.6197,-6.9238
L,10,2005,109910293,107.6013,-6.8887
L,10,2015,38176287,107.5101,-6.8673
L,10,2003,38144277,107.6114,-6.9184
L,10,2005,109910303,107.5996,-6.8855
L,10,2013,38156555,107.587,-6.8948
L,10,2013,39208213,107.5743,-6.8906
L,10,2027,38176031,107.5938,-6.8732
L,10,2027,38176032,107.5943,-6.8772
L,10,6021,59398175,112.728,-7.2761
L,10,6023,59395349,112.7112,-7.2691
L,10,6021,59398155,112.7451,-7.2804
L,10,6022,59473183,112.6629,-7.2829
L,10,6021,59398176,112.7311,-7.2735
L,10,6022,59473163,112.6734,-7.2836
L,10,6021,59398165,112.7277,-7.2794
L,10,6207,59439371,112.7156,-7.3147
L,10,6207,59580427,112.7147,-7.3296
L,10,6212,59397397,112.7051,-7.2882
L,10,6212,59403807,112.7099,-7.2745
L,10,6023,59587851,112.7089,-7.2541
L,10,6207,59561760,112.7157,-7.3254
L,10,6207,59439391,112.7114,-7.3118
L,10,6207,59580447,112.7103,-7.3267
L,10,6212,59397408,112.7052,-7.2852
L,10,6210,59517717,112.7323,-7.3224
L,10,6212,59397398,112.7071,-7.2883
L,10,6209,58653707,112.7751,-7.3722
L,10,6212,59397387,112.7113,-7.2851
L,10,6209,58650645,112.7854,-7.3715
L,10,6209,59478549,112.7637,-7.3625
L,10,6212,59393567,112.6959,-7.2739
L,10,6212,59397407,112.7062,-7.2821
L,10,6210,59517727,112.7331,-7.3202
L,10,6210,59477781,112.7304,-7.3318
L,10,6210,59587083,112.7301,-7.3355
L,10,6209,58634261,112.7629,-7.3703
L,10,6209,58653717,112.7747,-7.3741
L,10,6209,58634271,112.7621,-7.3657
L,10,6210,59477782,112.7308,-7.3297
L,10,6207,59561759,112.7165,-7.3228
L,10,6210,59452703,112.7333,-7.3132
L,10,6212,59404821,112.7047,-7.3057
L,10,6212,59393557,112.6975,-7.2763
G,10,18723,41205,116.8654,-1.2632
